tenure_months,monthly_charges,usage_frequency,support_tickets,auto_renew,cohort_month,start_year,start_month,payment_method_Debit Card,payment_method_Net Banking,payment_method_UPI,contract_type_Quarterly,contract_type_Yearly,tenure_bucket_6-12,tenure_bucket_12-18,tenure_bucket_18-24
-0.7460329700822624,2.363841675993108,0.01640428769037332,-1.2152627072562237,1,2025-08,0.0,0.42871698209128917,False,False,True,False,False,True,False,False
-0.5953827000083134,-1.0551567113119737,-0.3608943291882114,-1.2152627072562237,1,2025-09,0.0,0.7226123828314855,False,True,False,False,False,True,False,False
-1.6499345905259568,-0.19852628920762996,-0.7381929460667961,-1.2152627072562237,0,2025-12,0.0,1.6042985850520746,False,False,True,False,True,False,False,False
1.6643713511009226,-0.11594096108858871,-1.1154915629453808,-0.4171268849498343,1,2025-02,0.0,-1.334655422349889,True,False,False,True,False,False,False,True
1.6643713511009226,-0.5043313810107479,-1.1154915629453808,-0.4171268849498343,0,2025-04,0.0,-0.7468646208694963,False,False,True,True,False,False,False,True
-0.5953827000083134,-1.1855320999056989,0.01640428769037332,-1.2152627072562237,1,2025-09,0.0,0.7226123828314855,False,False,False,False,True,True,False,False
1.5137210810269737,1.255009682510739,0.01640428769037332,-0.4171268849498343,0,2025-02,0.0,-1.334655422349889,False,False,False,True,False,False,False,True
0.45916919050933014,-0.30898202826539584,0.01640428769037332,0.38100893735655506,1,2025-07,0.0,0.1348215813510928,True,False,False,True,False,False,True,False
-1.0473335102301606,0.9173160530384679,-0.7381929460667961,-0.4171268849498343,1,2025-03,0.0,-1.0407600216096926,True,False,False,True,False,False,False,False
1.0617702708051264,-0.01480385636309546,-0.3608943291882114,1.9772805819693335,0,2025-12,0.0,1.6042985850520746,False,False,False,False,False,False,False,True
-1.6499345905259568,-0.16296159304042396,0.7710015214475427,1.1791447596629443,1,2025-01,0.0,-1.6285508230900854,False,True,False,True,False,False,False,False
-0.5953827000083134,0.00032823791958590845,0.01640428769037332,-0.4171268849498343,1,2025-04,0.0,-0.7468646208694963,False,True,False,True,False,True,False,False
-1.4992843204520079,0.9013290381748438,0.393702904568958,0.38100893735655506,1,2025-09,0.0,0.7226123828314855,True,False,False,True,False,False,False,False
0.30851892043538104,0.1275404203638233,-0.7381929460667961,-0.4171268849498343,1,2025-07,0.0,0.1348215813510928,False,False,True,False,False,False,True,False
0.30851892043538104,-1.1317575953644183,0.393702904568958,-1.2152627072562237,1,2025-08,0.0,0.42871698209128917,False,False,False,False,False,False,True,False
-0.14343188978646615,-1.003946968513521,-0.3608943291882114,0.38100893735655506,1,2025-02,0.0,-1.334655422349889,True,False,False,False,False,True,False,False
0.6098194605832792,-0.01582976106022645,0.01640428769037332,-1.2152627072562237,1,2025-06,0.0,-0.1590738193891036,False,False,False,True,False,False,True,False
-1.1979837803041096,-1.9950563980001137,1.1483001383261275,0.38100893735655506,1,2025-07,0.0,0.1348215813510928,True,False,False,False,False,False,False,False
1.2124205408790756,2.129849912989157,-0.3608943291882114,-1.2152627072562237,1,2025-09,0.0,0.7226123828314855,False,False,True,True,False,False,False,True
-1.0473335102301606,-1.20810200324258,0.393702904568958,0.38100893735655506,1,2025-12,0.0,1.6042985850520746,False,False,True,False,False,False,False,False
1.5137210810269737,-0.025233887450593694,0.01640428769037332,1.1791447596629443,1,2025-10,0.0,1.0165077835716818,False,False,True,True,False,False,False,True
1.3630708109530245,1.2144009549159724,-0.7381929460667961,2.775416404275723,0,2025-09,0.0,0.7226123828314855,False,False,False,False,False,False,False,True
0.30851892043538104,-0.8693824690731777,-0.7381929460667961,-0.4171268849498343,0,2025-08,0.0,0.42871698209128917,True,False,False,True,False,False,True,False
1.6643713511009226,-2.346428756767464,2.2801959889618817,0.38100893735655506,1,2025-09,0.0,0.7226123828314855,False,False,True,False,False,False,False,True
0.6098194605832792,-0.44055430567244014,1.525598755204712,-0.4171268849498343,0,2025-07,0.0,0.1348215813510928,False,False,False,False,False,False,True,False
0.9111200007311774,-0.881607833380655,-1.1154915629453808,-1.2152627072562237,0,2025-10,0.0,1.0165077835716818,False,False,True,False,True,False,True,False
-0.7460329700822624,-2.3194132664096827,1.525598755204712,0.38100893735655506,1,2025-08,0.0,0.42871698209128917,False,False,True,False,False,True,False,False
-0.29408215986041525,0.3081851391169658,0.01640428769037332,-0.4171268849498343,1,2025-07,0.0,0.1348215813510928,True,False,False,True,False,True,False,False
-0.7460329700822624,0.22833555685693985,-0.3608943291882114,-0.4171268849498343,0,2025-08,0.0,0.42871698209128917,False,False,True,False,True,True,False,False
-1.6499345905259568,1.1878129248486617,-1.4927901798239656,-1.2152627072562237,0,2025-12,0.0,1.6042985850520746,True,False,False,True,False,False,False,False
1.3630708109530245,-1.62470480233584,-1.1154915629453808,0.38100893735655506,0,2025-10,0.0,1.0165077835716818,False,True,False,False,False,False,False,True
0.6098194605832792,-0.07473378908716224,-0.3608943291882114,-0.4171268849498343,0,2025-09,0.0,0.7226123828314855,False,False,False,False,False,False,True,False
1.0617702708051264,0.9610879867827208,0.393702904568958,-0.4171268849498343,1,2025-07,0.0,0.1348215813510928,True,False,False,False,False,False,False,True
-1.1979837803041096,1.4630118598540387,-0.3608943291882114,-1.2152627072562237,1,2025-02,0.0,-1.334655422349889,True,False,False,False,False,False,False,False
0.9111200007311774,1.2618490471582784,-0.7381929460667961,-0.4171268849498343,1,2025-06,0.0,-0.1590738193891036,True,False,False,False,False,False,True,False
-1.4992843204520079,0.29963593330754124,-0.3608943291882114,0.38100893735655506,0,2025-01,0.0,-1.6285508230900854,False,False,True,True,False,False,False,False
-1.6499345905259568,0.8360985978489343,-1.4927901798239656,-0.4171268849498343,1,2025-10,0.0,1.0165077835716818,False,False,True,False,True,False,False,False
0.45916919050933014,-0.6412041660196355,0.393702904568958,0.38100893735655506,1,2025-03,0.0,-1.0407600216096926,False,False,False,False,False,False,True,False
-1.0473335102301606,0.18866724190120987,0.7710015214475427,0.38100893735655506,0,2025-12,0.0,1.6042985850520746,True,False,False,False,False,False,False,False
1.2124205408790756,-1.2062211779645065,1.1483001383261275,0.38100893735655506,1,2025-11,0.0,1.3104031843118782,False,False,True,False,False,False,False,True
-0.14343188978646615,0.08017782017961136,1.1483001383261275,-0.4171268849498343,1,2025-01,0.0,-1.6285508230900854,False,False,True,False,False,True,False,False
-0.29408215986041525,0.10685134230501613,0.01640428769037332,-1.2152627072562237,1,2025-12,0.0,1.6042985850520746,True,False,False,True,False,True,False,False
-1.4992843204520079,1.7826666650684242,0.7710015214475427,1.1791447596629443,0,2025-05,0.0,-0.45296922012929997,False,False,True,False,False,False,False,False
-1.3486340503780587,-0.2190443831502493,0.393702904568958,2.775416404275723,0,2025-05,0.0,-0.45296922012929997,False,False,True,False,False,False,False,False
1.6643713511009226,0.10830470729261844,0.01640428769037332,-1.2152627072562237,1,2025-03,0.0,-1.0407600216096926,False,False,True,True,False,False,False,True
1.6643713511009226,0.25902720571277443,-1.8700887967025501,-1.2152627072562237,1,2025-05,0.0,-0.45296922012929997,False,False,True,False,True,False,False,True
0.0072183802874829185,-0.4507278605856554,-1.1154915629453808,-0.4171268849498343,1,2025-03,0.0,-1.0407600216096926,False,False,False,True,False,True,False,False
1.2124205408790756,-0.8074007269548495,-0.3608943291882114,0.38100893735655506,1,2025-06,0.0,-0.1590738193891036,False,False,True,True,False,False,False,True
-1.0473335102301606,1.3483670099496554,-0.3608943291882114,-0.4171268849498343,0,2025-10,0.0,1.0165077835716818,False,False,True,False,False,False,False,False
-1.0473335102301606,-0.9904392233346297,0.01640428769037332,0.38100893735655506,1,2025-09,0.0,0.7226123828314855,False,False,True,False,False,False,False,False
-0.8966832401562115,-1.34642815323907,-1.1154915629453808,1.9772805819693335,0,2025-08,0.0,0.42871698209128917,False,False,True,False,False,False,False,False
-0.4447324299343643,0.7137594627160678,-0.3608943291882114,-0.4171268849498343,1,2025-02,0.0,-1.334655422349889,True,False,False,False,False,True,False,False
-1.4992843204520079,1.2037144476541917,-0.3608943291882114,-0.4171268849498343,1,2025-01,0.0,-1.6285508230900854,False,False,True,False,True,False,False,False
1.3630708109530245,-0.4472226862037916,-0.3608943291882114,0.38100893735655506,1,2025-05,0.0,-0.45296922012929997,False,False,False,True,False,False,False,True
0.0072183802874829185,-0.43149214751445003,-0.3608943291882114,0.38100893735655506,1,2025-07,0.0,0.1348215813510928,False,False,True,False,False,True,False,False
-1.3486340503780587,0.30579136149032615,0.7710015214475427,0.38100893735655506,0,2025-11,0.0,1.3104031843118782,False,False,True,False,False,False,False,False
1.2124205408790756,-0.710281748959786,-0.3608943291882114,-0.4171268849498343,1,2025-09,0.0,0.7226123828314855,False,False,True,False,False,False,False,True
1.5137210810269737,-0.7861132044893822,0.393702904568958,0.38100893735655506,0,2025-02,0.0,-1.334655422349889,False,False,True,True,False,False,False,True
0.0072183802874829185,0.9182564656775037,-0.3608943291882114,-1.2152627072562237,0,2025-02,0.0,-1.334655422349889,True,False,False,False,False,True,False,False
0.7604697306572282,0.6387829277674143,-1.1154915629453808,-1.2152627072562237,0,2025-03,0.0,-1.0407600216096926,False,False,False,False,False,False,True,False
-0.29408215986041525,1.361019834547604,0.01640428769037332,1.1791447596629443,1,2025-08,0.0,0.42871698209128917,True,False,False,True,False,True,False,False
0.30851892043538104,-1.2691433327218715,1.525598755204712,2.775416404275723,0,2025-10,0.0,1.0165077835716818,False,False,True,False,False,False,True,False
0.7604697306572282,0.30433799650272436,0.393702904568958,-1.2152627072562237,1,2025-06,0.0,-0.1590738193891036,False,False,True,False,False,False,True,False
0.9111200007311774,-0.9336724967600506,-0.3608943291882114,1.1791447596629443,1,2025-12,0.0,1.6042985850520746,True,False,False,False,False,False,True,False
1.0617702708051264,0.674176639818432,0.393702904568958,-1.2152627072562237,0,2025-08,0.0,0.42871698209128917,False,False,True,False,False,False,False,True
0.7604697306572282,1.2722790782457767,0.7710015214475427,-1.2152627072562237,0,2025-02,0.0,-1.334655422349889,False,False,False,False,False,False,True,False
0.30851892043538104,-0.5825566141669827,-0.7381929460667961,-1.2152627072562237,1,2025-08,0.0,0.42871698209128917,False,False,True,True,False,False,True,False
-0.4447324299343643,0.055470615390374414,1.1483001383261275,-0.4171268849498343,1,2025-04,0.0,-0.7468646208694963,False,False,True,True,False,True,False,False
-0.5953827000083134,1.5091775712249313,-0.7381929460667961,1.1791447596629443,0,2025-05,0.0,-0.45296922012929997,False,True,False,True,False,True,False,False
-1.4992843204520079,1.8617468188056014,0.393702904568958,0.38100893735655506,1,2025-09,0.0,0.7226123828314855,False,False,False,False,True,False,False,False
0.157868650361432,0.7810417124362394,0.393702904568958,-1.2152627072562237,1,2025-01,0.0,-1.6285508230900854,True,False,False,False,False,False,True,False
-0.7460329700822624,0.624676738181864,-0.3608943291882114,-1.2152627072562237,1,2025-08,0.0,0.42871698209128917,True,False,False,False,True,True,False,False
-0.4447324299343643,-0.8599783426828106,-0.3608943291882114,-1.2152627072562237,1,2025-09,0.0,0.7226123828314855,False,False,False,False,False,True,False,False
1.5137210810269737,0.3844440549370328,0.01640428769037332,-1.2152627072562237,1,2025-12,0.0,1.6042985850520746,False,False,True,False,False,False,False,True
1.5137210810269737,0.5871457246784901,1.525598755204712,-0.4171268849498343,1,2025-10,0.0,1.0165077835716818,False,False,False,False,False,False,False,True
-0.14343188978646615,-0.19989416213713812,-0.3608943291882114,1.9772805819693335,1,2025-07,0.0,0.1348215813510928,False,False,True,False,False,True,False,False
0.30851892043538104,-0.5942690261258944,-1.4927901798239656,-0.4171268849498343,1,2025-01,0.0,-1.6285508230900854,False,False,False,False,True,False,True,False
0.157868650361432,-1.766878094946571,-0.3608943291882114,-1.2152627072562237,0,2025-02,0.0,-1.334655422349889,True,False,False,False,False,False,True,False
-1.4992843204520079,-1.9824890654602594,-0.3608943291882114,-1.2152627072562237,1,2025-06,0.0,-0.1590738193891036,True,False,False,False,False,False,False,False
1.6643713511009226,0.6103140724220301,-1.1154915629453808,1.1791447596629443,0,2025-03,0.0,-1.0407600216096926,True,False,False,False,False,False,False,True
-1.0473335102301606,0.16737971943574256,-0.3608943291882114,2.775416404275723,0,2025-12,0.0,1.6042985850520746,False,False,True,False,False,False,False,False
-0.14343188978646615,-0.4804790968024531,-0.7381929460667961,-0.4171268849498343,1,2025-08,0.0,0.42871698209128917,False,False,True,False,False,True,False,False
-0.8966832401562115,-0.3241141225480772,-0.3608943291882114,-1.2152627072562237,1,2025-08,0.0,0.42871698209128917,False,False,True,False,False,False,False,False
0.9111200007311774,0.23184073123880367,-0.3608943291882114,0.38100893735655506,1,2025-02,0.0,-1.334655422349889,True,False,False,False,True,False,True,False
1.3630708109530245,-0.15295902224339705,1.1483001383261275,0.38100893735655506,1,2025-04,0.0,-0.7468646208694963,False,True,False,False,False,False,False,True
-0.29408215986041525,-1.3594229460693952,0.7710015214475427,-0.4171268849498343,1,2025-08,0.0,0.42871698209128917,False,False,True,False,False,True,False,False
-1.1979837803041096,0.9525387809732963,0.01640428769037332,0.38100893735655506,0,2025-08,0.0,0.42871698209128917,False,False,True,True,False,False,False,False
-0.4447324299343643,0.32793380453673615,1.1483001383261275,-0.4171268849498343,1,2025-08,0.0,0.42871698209128917,False,False,False,False,True,True,False,False
-0.8966832401562115,0.288692949871477,-0.3608943291882114,-0.4171268849498343,1,2025-05,0.0,-0.45296922012929997,False,True,False,False,False,False,False,False
-1.4992843204520079,0.8751684683980041,1.1483001383261275,-1.2152627072562237,1,2025-06,0.0,-0.1590738193891036,False,False,False,False,False,False,False,False
0.7604697306572282,-0.8188566627394782,-1.4927901798239656,-1.2152627072562237,1,2025-01,0.0,-1.6285508230900854,False,False,True,False,True,False,True,False
-1.0473335102301606,1.2610796186354298,-0.7381929460667961,0.38100893735655506,0,2025-02,0.0,-1.334655422349889,False,True,False,False,False,False,False,False
-0.8966832401562115,-0.12782435716368878,0.01640428769037332,1.9772805819693335,1,2025-01,0.0,-1.6285508230900854,True,False,False,True,False,False,False,False
0.0072183802874829185,0.9274896079516826,1.525598755204712,-0.4171268849498343,1,2025-06,0.0,-0.1590738193891036,False,False,True,False,False,True,False,False
1.6643713511009226,0.7693293004773277,-0.7381929460667961,0.38100893735655506,0,2025-11,0.0,1.3104031843118782,False,True,False,False,True,False,False,True
1.3630708109530245,-1.0498562037101309,-0.7381929460667961,-0.4171268849498343,1,2025-07,0.0,0.1348215813510928,False,False,False,False,True,False,False,True
-0.29408215986041525,0.5318323630915128,0.01640428769037332,-1.2152627072562237,1,2025-08,0.0,0.42871698209128917,False,False,True,False,True,True,False,False
1.5137210810269737,0.3505891999317111,0.7710015214475427,-1.2152627072562237,0,2025-03,0.0,-1.0407600216096926,False,False,False,False,False,False,False,True
1.3630708109530245,0.047006901639043995,0.393702904568958,1.1791447596629443,1,2025-10,0.0,1.0165077835716818,True,False,False,False,False,False,False,True
-0.8966832401562115,-0.0808892172699477,1.902897372083297,0.38100893735655506,1,2025-03,0.0,-1.0407600216096926,True,False,False,False,False,False,False,False
-0.5953827000083134,-0.07225451940242894,0.01640428769037332,-0.4171268849498343,1,2025-06,0.0,-0.1590738193891036,False,False,True,False,True,True,False,False
-1.4992843204520079,0.8496063430278245,1.1483001383261275,-1.2152627072562237,0,2025-02,0.0,-1.334655422349889,False,True,False,False,True,False,False,False
0.0072183802874829185,0.6087752153763342,0.7710015214475427,0.38100893735655506,0,2025-03,0.0,-1.0407600216096926,False,False,True,False,False,True,False,False
0.157868650361432,0.047177885755232817,1.1483001383261275,-1.2152627072562237,0,2025-05,0.0,-0.45296922012929997,True,False,False,True,False,False,True,False
1.3630708109530245,-1.5146765235685455,1.902897372083297,-1.2152627072562237,1,2025-10,0.0,1.0165077835716818,False,False,False,False,False,False,False,True
-0.7460329700822624,0.5231121731658999,-0.7381929460667961,-0.4171268849498343,1,2025-01,0.0,-1.6285508230900854,False,False,True,False,False,True,False,False
-0.29408215986041525,0.7582153329250761,1.525598755204712,0.38100893735655506,1,2025-04,0.0,-0.7468646208694963,False,False,True,True,False,True,False,False
0.157868650361432,2.3758960561843963,-0.3608943291882114,0.38100893735655506,1,2025-02,0.0,-1.334655422349889,False,True,False,False,False,False,True,False
0.7604697306572282,1.1191628021989815,0.393702904568958,-1.2152627072562237,0,2025-12,0.0,1.6042985850520746,False,False,False,False,False,False,True,False
1.3630708109530245,-1.9324762114751253,-1.1154915629453808,-0.4171268849498343,1,2025-10,0.0,1.0165077835716818,True,False,False,False,False,False,False,True
0.30851892043538104,0.09633581915942421,0.01640428769037332,-1.2152627072562237,1,2025-11,0.0,1.3104031843118782,False,False,False,False,True,False,True,False
-1.4992843204520079,1.8742286592873618,0.7710015214475427,-1.2152627072562237,1,2025-05,0.0,-0.45296922012929997,True,False,False,False,True,False,False,False
1.5137210810269737,0.655624863211981,0.393702904568958,1.9772805819693335,1,2025-12,0.0,1.6042985850520746,False,False,False,False,True,False,False,True
-0.14343188978646615,0.3530684696164449,-2.247387413581135,-0.4171268849498343,1,2025-08,0.0,0.42871698209128917,False,False,True,True,False,True,False,False
-1.6499345905259568,0.9394584960848769,0.01640428769037332,-1.2152627072562237,1,2025-07,0.0,0.1348215813510928,False,False,True,True,False,False,False,False
1.0617702708051264,-0.622652389413184,-0.3608943291882114,-1.2152627072562237,1,2025-08,0.0,0.42871698209128917,False,True,False,False,False,False,False,True
1.3630708109530245,0.5063557297794273,-1.4927901798239656,-1.2152627072562237,1,2025-10,0.0,1.0165077835716818,False,False,False,False,True,False,False,True
-1.1979837803041096,-0.24110133413856458,0.01640428769037332,-1.2152627072562237,1,2025-05,0.0,-0.45296922012929997,False,False,True,True,False,False,False,False
1.3630708109530245,0.8657643420076369,-1.1154915629453808,1.1791447596629443,1,2025-08,0.0,0.42871698209128917,True,False,False,True,False,False,False,True
-0.5953827000083134,1.3372530423974027,0.393702904568958,-1.2152627072562237,0,2025-12,0.0,1.6042985850520746,False,True,False,False,False,True,False,False
-0.14343188978646615,-0.4178989102774652,-1.4927901798239656,-1.2152627072562237,1,2025-07,0.0,0.1348215813510928,True,False,False,False,False,True,False,False
-1.1979837803041096,0.28330695021153957,-0.7381929460667961,0.38100893735655506,0,2025-05,0.0,-0.45296922012929997,False,False,True,True,False,False,False,False
0.7604697306572282,-1.420891735839158,0.01640428769037332,-1.2152627072562237,0,2025-11,0.0,1.3104031843118782,False,False,True,False,True,False,True,False
-0.7460329700822624,0.7543681903108347,1.1483001383261275,-0.4171268849498343,1,2025-06,0.0,-0.1590738193891036,True,False,False,True,False,True,False,False
-0.5953827000083134,1.4998589368926594,0.01640428769037332,-0.4171268849498343,0,2025-08,0.0,0.42871698209128917,True,False,False,False,False,True,False,False
-1.3486340503780587,-0.512111158297324,-1.4927901798239656,-0.4171268849498343,1,2025-11,0.0,1.3104031843118782,False,False,True,False,False,False,False,False
1.5137210810269737,-1.1231228974968996,-0.7381929460667961,-0.4171268849498343,1,2025-08,0.0,0.42871698209128917,False,False,True,True,False,False,False,True
-1.4992843204520079,0.301089298295143,0.393702904568958,0.38100893735655506,1,2025-06,0.0,-0.1590738193891036,False,False,True,True,False,False,False,False
1.6643713511009226,1.508408142702084,0.393702904568958,3.573552226582112,0,2025-06,0.0,-0.1590738193891036,False,False,False,True,False,False,False,True
0.45916919050933014,-1.4715030342309516,-0.7381929460667961,3.573552226582112,0,2025-11,0.0,1.3104031843118782,False,False,True,False,False,False,True,False
1.5137210810269737,-1.1191047707664699,0.7710015214475427,2.775416404275723,1,2025-06,0.0,-0.1590738193891036,False,False,True,False,True,False,False,True
1.5137210810269737,-0.45004392412090155,-0.7381929460667961,-0.4171268849498343,1,2025-04,0.0,-0.7468646208694963,True,False,False,True,False,False,False,True
-1.0473335102301606,-0.825696027387018,-1.4927901798239656,0.38100893735655506,1,2025-08,0.0,0.42871698209128917,True,False,False,True,False,False,False,False
-1.6499345905259568,-0.8224473291794367,-1.4927901798239656,-1.2152627072562237,0,2025-06,0.0,-0.1590738193891036,False,False,False,False,False,False,False,False
-1.1979837803041096,-2.1324421353575667,0.01640428769037332,1.9772805819693335,1,2025-04,0.0,-0.7468646208694963,False,False,True,False,False,False,False,False
0.45916919050933014,0.6202311511609634,0.393702904568958,-0.4171268849498343,0,2025-11,0.0,1.3104031843118782,False,False,False,False,True,False,True,False
1.2124205408790756,0.36341300864584797,0.7710015214475427,-0.4171268849498343,1,2025-02,0.0,-1.334655422349889,False,False,True,False,False,False,False,True
1.0617702708051264,-1.7269533038165583,1.902897372083297,0.38100893735655506,1,2025-09,0.0,0.7226123828314855,False,True,False,True,False,False,False,True
-1.3486340503780587,1.5108019203287226,1.1483001383261275,-0.4171268849498343,1,2025-10,0.0,1.0165077835716818,True,False,False,False,False,False,False,False
